ID,Bezirk,Mauersegler,Kontrolle,PLZ,Sperling,Ersatz,Ort,Schwalbe,Wichtig,Strasse,Star,Sanierung,Anhang,Fledermaus,Verloren,Erstbeobachtung,Andere,Melder,Beschreibung,Besonderes,Splitstrasse,ADDRESS,location,point,latitude,longitude,altitude
637,Schöneberg,0,0,10825,1,0,Berlin,0,0,Bozener Str. 11/12,0,0,,0,0,18.6.2010 00:00:00,0,,"2010 Sperlinge unter Ziegeln an beiden giebelartigen Abschlüssen der Vorbauten, und an den Dachgauben",,Bozener Str. 11,"Bozener Str. 11, 10825, Berlin, Deutschland","11, Bozener Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10825, Deutschland","(52.4867417, 13.3379754, 0.0)",52.4867417,13.3379754,0.0
624,Schöneberg,0,0,10825,1,0,Berlin,1,0,Bozener Str. 1/ Ecke Grunewald,0,0,,0,0,17.6.2010 00:00:00,0,,"2010 altes Haus in Ordnung, 1x Sperlinge mittig zwischen den 2 Vorbauten unter der Dachrinne, 1x Mehlschwalben am Balkon 2. Etage, Balkonfront rechts",,Bozener Str. 1,"Bozener Str. 1, 10825, Berlin, Deutschland","1, Bozener Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10825, Deutschland","(52.4880533, 13.3379665, 0.0)",52.4880533,13.3379665,0.0
1182,Reinickendorf,1,0,13507,1,1,Berlin,0,0,Bottroper Weg 5-11,0,0,,0,0,12.6.2013 00:00:00,0,,"2013 Ersatzmaßnahmen Mauerseglerkästen, hier Mauersegler und Sperlinge gemischt",Schweglerkästen,Bottroper Weg 5-11,"Bottroper Weg 5-11, 13507, Berlin, Deutschland","Bottroper Weg, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland","(52.5766547, 13.282794, 0.0)",52.5766547,13.282794,0.0
1180,Reinickendorf,1,0,13507,1,0,Berlin,0,0,Bottroper Weg 4/Sterkrader Str. 43,0,0,"Skizze, Foto",0,0,12.6.2013 00:00:00,0,,"2013 Siehe  auch Sterkrader 43 / 2x Mauersegler in Frong zum Bottroper Weg, einmal ca. 1 m von Ecke Sterkrader Str. unter Dachrinne und 1x an Spalt von anderer Ecke ca 70 cm entfernt, alle unter Verblendung Dach, dazu viele Sperlinge und Anflüge",,Bottroper Weg 4,"Bottroper Weg 4, 13507, Berlin, Deutschland","4, Bottroper Weg, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland","(52.57704755, 13.282986152872168, 0.0)",52.57704755,13.282986152872168,0.0
1181,Reinickendorf,1,0,13507,1,0,Berlin,0,0,Bottroper Weg 2 / Gewobag Verwaltung,0,0,"Skizze, Foto",0,0,12.6.2013 00:00:00,0,,"2013 An Metallverblendungen sehr viele Sperlinge, viele Mauersegleranflüge",,Bottroper Weg 2 ,"Bottroper Weg 2 , 13507, Berlin, Deutschland","Gewobag ED Energie- und Dienstleistungsgesellschaft mbH, 2, Bottroper Weg, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland","(52.5774702, 13.2824052, 0.0)",52.5774702,13.2824052,0.0
1183,Reinickendorf,0,1,13507,1,0,Berlin,0,1,Bottroper Weg 13-27,0,0,Fotos,0,0,12.6.2013 00:00:00,0,,"2013 An den Häusern 13, 15, 15a, 17, 19, 21, 21a, 23. 25, 27 befinden sich in Linie über den Haustüren Richtung Dach und darunter Metallverblendunge, hier überall Sperlinge, und auch unter den Traufen, Brutspuren auch massenhaft zu sehen.","Wichtiger Sperlingsstandort, mindestens 50",Bottroper Weg 13-27,"Bottroper Weg 13-27, 13507, Berlin, Deutschland","Bottroper Weg, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland","(52.5766547, 13.282794, 0.0)",52.5766547,13.282794,0.0
1604,Mitte,1,0,13357,0,0,Berlin,0,1,Böttgerstr.4,0,0,Fotos v orhanden,0,0,02.07.15,0,,2015: in den drei einsehbaren Hausseiten im kompletten Dachüberhang Mauerseglernester. Mind. 8 Einflugstellen beobachtet,,Böttgerstr.4,"Böttgerstr.4, 13357, Berlin, Deutschland","4, Böttgerstraße, Gesundbrunnen, Mitte, 13357, Deutschland","(52.54986135, 13.378917300000001, 0.0)",52.54986135,13.378917300000001,0.0
1790,Wedding,0,0,13357,0,0,Berlin,0,0,Böttgerstr. 2-6 / Diesterweg-Schule,0,0,Protokoll,0,0,06.05.2018,0,,"18-05: Nord-West-Seite: keine Anflüge, kein Nistmaterial, keine Kotspuren
- Nord-Ost-Seite: keine Anflüge, kein Nistmaterial, keine Kotspuren
- Restliche Seite nicht zu beurteilen","Diesterweg-Schule (Gymnasium): laut ""Schulbaumaßnahmen in Mitte"" pdf-Datei von der Behörde Keine Maßnahmen enthalten",Böttgerstr. 2-6 ,"Böttgerstr. 2-6 , 13357, Berlin, Deutschland","Böttgerstraße, Gesundbrunnen, Mitte, 13357, Deutschland","(52.5489613, 13.3849431, 0.0)",52.5489613,13.3849431,0.0
379,Schöneberg,1,0,12099,1,0,Berlin,1,0,Borussiastr. 38/38A/38B - Germania 157,0,0,Skizze,0,0,9.6.2008 00:00:00,0,,"Gebäudekomplex Borussia/Gemaniastr. 157, auf der Hofseite an 38 B unter den Balkonverblendungen in 2. Etage allein 3x Sperlinge, sonst überall Sperlinge verteilt. Mehlschwalben hofseitig an Fallrohrknick bei Toreinfahrt Borrussia 38, viel Mauerseglerverkehr",,Borussiastr. 38,"Borussiastr. 38, 12099, Berlin, Deutschland","38, Borussiastraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12099, Deutschland","(52.4668647, 13.39186480069593, 0.0)",52.4668647,13.39186480069593,0.0
380,Schöneberg,0,0,12099,1,0,Berlin,0,0,Borussiastr. 35,0,0,,0,0,9.6.2008 00:00:00,0,,"Links von Haustür ist großes Fenster, dort Position in Mitte in Linie unter Dachrinne 
1x Sperlinge",,Borussiastr. 35,"Borussiastr. 35, 12099, Berlin, Deutschland","35, Borussiastraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12099, Deutschland","(52.4669067, 13.391050508083794, 0.0)",52.4669067,13.391050508083794,0.0
1111,Steglitz,0,0,12167,1,0,Berlin,0,0,Borstellstr. 44,0,0,,0,0,16.5.2013 00:00:00,0,,2013: mindestens 1 Nest Sperlinge unter Regenrinne,,Borstellstr. 44,"Borstellstr. 44, 12167, Berlin, Deutschland","44, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.4463657, 13.344646, 0.0)",52.4463657,13.344646,0.0
698,Steglitz,1,0,12167,0,0,Berlin,0,0,Borstellstr. 30,0,0,,0,0,3.7.2009 00:00:00,0,,"2010 Mauersegler Vorderhaus
linke Seite, Fassadenritze unter Dach links",,Borstellstr. 30,"Borstellstr. 30, 12167, Berlin, Deutschland","30, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.4476615, 13.3455397, 0.0)",52.4476615,13.3455397,0.0
1627,Steglitz Zehlendorf,0,0,12167,1,0,Berlin,0,0,Borstellstr. 29,0,0,Foto,0,0,03.05.2017,0,,Rotes Backsteingebäude auf dem Hof des Grundstücks Sperlingseinflüge unter Dachzieglen des Dachgiebels rechte Seite in 3 Nieschen (s. Foto). Baufälliges Gebäude!,,Borstellstr. 29,"Borstellstr. 29, 12167, Berlin, Deutschland","29, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.4474644, 13.3463489, 0.0)",52.4474644,13.3463489,0.0
1796,Steglitz,0,0,12167,0,0,Berlin,0,0,Borstellstr. 25/Ecke Benzmannstr. 22,1,0,Fotos,0,0,11.05.2019,0,,"19-05: Loch in der Fassade halbe Höhe, ein Starennest mit Jungen (Fütterung)",,Borstellstr. 25,"Borstellstr. 25, 12167, Berlin, Deutschland","25, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.4478314, 13.3465909, 0.0)",52.4478314,13.3465909,0.0
1097,Steglitz,1,0,12167,0,0,Berlin,0,0,Borstellstr. 22,0,0,Foto,0,0,5.7.2013 00:00:00,0,,"2014: 1x Mauersegler wie 2013
2013: Absatz halbe Höhe rechts, Farbe beschädigt, ein Einflug, 3 Mauersegler kreisend und div. Anflüge / Eckhaus, gleiches Haus wie Benzmann 13",gleiches Haus wie Benzmann 13-15,Borstellstr. 22,"Borstellstr. 22, 12167, Berlin, Deutschland","22, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.4484547, 13.3466174, 0.0)",52.4484547,13.3466174,0.0
701,Steglitz,1,1,12167,0,0,Berlin,0,0,Borstellstr. 20,0,0,Foto,0,0,7.7.2009 00:00:00,0,,"2014: 2x Mauersegler Position wie 2013: 
Altbau Innenhof, zurückgesetztes Haus, Rückseite, rechte Brandmauer, rechts vor Regenrinne, Hohlrau zwischen Dach und Mauer, an mehreren Tagen Einflüge von 2 Mauerseglern, weitere Stelle unter Regenrinne links, gleich neben 1. Nistplatz (2010)
2010 dito, weitere Stelle unter Regenrinne links, gleich neben 1. Nistplatz
2009:Mauersegler zurückgesetzes Haus, Rückseite, rechte Brandmauer, rechts vor Regenrinne, Hohlraum zw. Dach und Mauer","2015 Neubau Borstellstr. 18 findet statt. Ersatz zugesichert. UNB informiert.
2014 Achtung: Hausbau direkt an Brandmauer anschließend geplant für 2015!",Borstellstr. 20,"Borstellstr. 20, 12167, Berlin, Deutschland","20, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.448748, 13.3465277, 0.0)",52.448748,13.3465277,0.0
1390,Steglitz,0,0,12167,1,0,Berlin,0,0,Borstellstr. 16,0,0,,0,0,"Juni 2014, Mai 2016",0,,"2018 Mai: s. 2017, sowohl rechts als auch links des Mittelbalkons Rückseite Hinterhaus unter Regenrinne, Sperlingsnester, div. Einflüge mit Futter
2017 10.04.: Hinterhaus Rückseite, Mittelbalkon links unter Regenrinne, Haussperling Männchen, Gesang, danach verschwunden unter Regenrinne, Nest wahrscheinlich,beobachtet 14:20 vom Balkon 2.Stock darunter, späterer Zeitpunkt: wieder an gleicher Stelle
2016 drei Sperlingsnester am Hinterhaus Rückseite unter Regenrinne, mittig
2016 Isolierung und somit Nest entfernt, Ersatzmaßnahme an der Vorderseite des Nachbarhauses Nr. 18: Mauerseglereinbaustein
2015 neues Nistmaterial, kein Einflug beobachtet, es liegt aber nahe, dass auch dieses Jahr ein Sperlingsnest an gleicher Stelle wie Vorjahr
2014 Hinterhaus, linke Mauer, unterer Rand der Isolierung, mittig, heraushängendes Nistmaterial
","2016: Nest in Isolieringung entdeckt von Dr. Salinger bei Gutachtenbesichtigung des Nachbargrundstücks Borstellstr. 18.
Isolierung wird für den Neubau Borstellstr. 18 entfernt. Ersatz ist zugesichert. UNB ist informiert. Kein Ersatz, aber seit 2017 mehrere Haussperlingsnester an Rückseite Hinterhaus",Borstellstr. 16,"Borstellstr. 16, 12167, Berlin, Deutschland","16, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.448800500000004, 13.347084891087619, 0.0)",52.448800500000004,13.347084891087619,0.0
1389,Steglitz,0,0,12167,0,0,Berlin,0,0,Borstellstr. 16,0,0,,0,0,April 2015,1,,"2015 Kohlmeise in Mauerseglerkasten auf Fensterbank (neben linkem Balkon 1. Fenster), 2. Stock, Hausrückseite des Hinterhauses
2018 Kasten wieder mit Kohlmeisennest, Beobachtung mit Futteranflug",,Borstellstr. 16,"Borstellstr. 16, 12167, Berlin, Deutschland","16, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.448800500000004, 13.347084891087619, 0.0)",52.448800500000004,13.347084891087619,0.0
704,Steglitz,1,1,12167,1,0,Berlin,0,0,Borstellstr. 14,0,0,,0,0,30.7.2009 00:00:00,0,,"2013: dito, viele Mauersegleranflüge bis zu nr 20
2010 zusätzlich an Regenrinne Hinterhaus Rückseite Mauersegleranflüge
2009 :1.OG rechts u. Treppenhausfenster, Wein über gesamte Front, Haussperlinge im Grün","Kontrolle Mauersegler, Fassadenbegrünung",Borstellstr. 14,"Borstellstr. 14, 12167, Berlin, Deutschland","14, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.44893285, 13.347274908900225, 0.0)",52.44893285,13.347274908900225,0.0
1106,Steglitz,1,0,12167,0,0,Berlin,0,0,Borstellstr. 12,0,0,,0,0,1.6.2011 00:00:00,0,,"2013: wie 2011
2011:Hinterhaus Rückseite, Dachgeschossausbau linker Vorbau, links neben Fallrohr unter Regenrinne, ein Einflug Mauersegler",,Borstellstr. 12,"Borstellstr. 12, 12167, Berlin, Deutschland","12, Borstellstraße, Südende, Steglitz, Berlin, 12167, Deutschland","(52.4491988, 13.3472104, 0.0)",52.4491988,13.3472104,0.0
1270,Wilmersdorf,1,1,14199,1,1,Berlin,0,0,"Borkumer Str. 9,9a,11",0,1,,0,0,01.07.2012,0,,"2015 Sanierung abgeschlossen, keine Mauersegler mehr an Nr 11, einmal Sperlinge an Giebel, sonst 2x Sperlinge in Ersatzmaßnahme rückwärtiger Giebelwand

2014 mehrmals Sperlinge am Giebel in Front zur Borkumer Str, Sperlinge unter Ziegelabschluss, linke Giebelseite und direkt unter Giebelspitze, an Nr. 9 links von Haustür, erstes Dachgaubenfenster, unter Ecke, an Nr. 11 seitlich zur Haustür, Mauersegler in Linie  Haustür Nr 11 Dachrinne
2012 Sperlinge an Giebel Front Borkumer Str. Abgrenzung Ziegel/Giebelwand, mehrere Stellen, Dachgaubenfenster an Dachrinne dort","Sanierung in 2014/2015 Ersatzmaßnahme an rückwärtiger Giebelwand: 2 Koloniekästen Schwegler, also 6 Nester für sehr viele Sperlings- und eine gesicherte Mauerseglerniststätte",Borkumer Str. 9,"Borkumer Str. 9, 14199, Berlin, Deutschland","9, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4701657, 13.3011956, 0.0)",52.4701657,13.3011956,0.0
1271,Wilmersdorf,0,1,14199,0,0,Berlin,0,0,"Borkumer Str. 6,8,10",0,0,,0,0,17.5.2014 00:00:00,0,,2014 Sperlinge verteilt auf Dachfirst/Ziegelabschluss,Achtung Sanierung evtl.,Borkumer Str. 6,"Borkumer Str. 6, 14199, Berlin, Deutschland","6, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4704066, 13.3016316, 0.0)",52.4704066,13.3016316,0.0
1364,Wilmersdorf,0,0,14199,1,0,Berlin,0,0,"Borkumer Str. 6,8,10",0,0,,0,0,04.07.2014,0,,"2014 mehrere Sperlinge verteilt auf Dachfirst/Ziegelabschluss
",,Borkumer Str. 6,"Borkumer Str. 6, 14199, Berlin, Deutschland","6, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4704066, 13.3016316, 0.0)",52.4704066,13.3016316,0.0
306,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Borkumer Str. 55,0,0,,0,0,4.8.2007 00:00:00,0,,"2007: 1x Sperlinge, direkt links in Linie von Haustür unter Dachrinne",,Borkumer Str. 55,"Borkumer Str. 55, 14197, Berlin, Deutschland","55, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707511, 13.2949567, 0.0)",52.4707511,13.2949567,0.0
156,Wilmersdorf,0,0,14199,1,0,Berlin,0,0,Borkumer Str. 53,0,0,,0,0,19.6.2006 00:00:00,0,,2006: 1x Sperlinge unter Dachrinne in Linie Haustür,,Borkumer Str. 53,"Borkumer Str. 53, 14199, Berlin, Deutschland","53, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707748, 13.2951484, 0.0)",52.4707748,13.2951484,0.0
307,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Borkumer Str. 49/51,0,0,,0,0,4.8.2007 ,0,,"2014: 2014: mehrere Sperlinge verteilt, hauptsächlich im Bereich Mauersockel/Dachrinne im Bereich über Haustür, in Nr. 49 auch an linker Ecke Dachrinne und linker Seitenfront
2007: 1x Sperlinge, direkt an der Hausgrenze zwischen beiden Häusern unter Dachrinne",,Borkumer Str. 49,"Borkumer Str. 49, 14197, Berlin, Deutschland","49, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4708173, 13.2955669, 0.0)",52.4708173,13.2955669,0.0
1366,Wilmersdorf,1,0,14199,1,0,Berlin,0,0,Borkumer Str. 45,0,0,,0,0,04.07.2014,0,,"2014: rechts von Haustür an kleinem Mauervorsprung/Dachrinne 1x Mauersegler, mehrere Sperlinge am Block unter Dachrinne verteilt
",Achtung Sanierung steht an,Borkumer Str. 45,"Borkumer Str. 45, 14199, Berlin, Deutschland","45, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707634, 13.2960927, 0.0)",52.4707634,13.2960927,0.0
1367,Wilmersdorf,1,0,14199,0,0,Berlin,0,0,Borkumer Str. 39,0,0,,0,0,04.07.2014,0,,"2014: Rückseite zur Haustür- Block steht in 90 Grad zur Straße - zwischen 1. und 2. Balkon unter Dachrinne Mauersegler, außerdem an anderer Stelle Anflüge zwischen 1. und 2.- Fenster
",,Borkumer Str. 39,"Borkumer Str. 39, 14199, Berlin, Deutschland","39, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707332, 13.2970133, 0.0)",52.4707332,13.2970133,0.0
25,Wilmersdorf,1,0,14197,0,0,Berlin,0,0,Borkumer Str. 33,0,0,,0,0,23.7.2003 00:00:00,0,,"2010 ebenso
2003 2x Mauersegler in Haustürnähe Regenrohr, von dort links und rechts 1x unter Dach/Regenrinne",,Borkumer Str. 33,"Borkumer Str. 33, 14197, Berlin, Deutschland","33, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.470671, 13.2975643, 0.0)",52.470671,13.2975643,0.0
1363,Wilmersdorf,0,0,14199,1,0,Berlin,0,0,Borkumer Str. 29-31,0,0,,0,0,04.07.2014,0,,"2014: Am Giebel des Blocks in Front Borkumer Str. linke Seite Giebel 3x Sperlinge
",Sanierung!!,Borkumer Str. 29-31,"Borkumer Str. 29-31, 14199, Berlin, Deutschland","Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707592, 13.2983211, 0.0)",52.4707592,13.2983211,0.0
1365,Wilmersdorf,0,0,14199,0,0,Berlin,0,0,Borkumer Str. 26,0,0,,0,0,04.07.2014,0,,"2014: mehrere Sperlinge verteilt am unter Dachrinne in Front Straße
 ",,Borkumer Str. 26,"Borkumer Str. 26, 14199, Berlin, Deutschland","26, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707413, 13.2989572, 0.0)",52.4707413,13.2989572,0.0
1361,Wilmersdorf,1,1,14199,1,0,Berlin,0,0,Borkumer Str. 25-27,0,1,,0,0,04.07.2012,0,,"Siehe auch zu Mauerseglern getrennter Eintrag zu Borkumer 25a
2015 Ende Juni täglich ab 26.6. Fütterungseinflüge der Mauersegler an 25a gesichtet, weitere Kontrolle, da Einrüstung für Juli geplant. Außerdem Sperlingseinflüge mehrfache Stellen Giebelwand Borkumer Str., über den ganzen Block hinweg (25, 25a,27) an verschiedenen Stellen Dachrinne und Dachgauben

2014: Am Giebel des Blocks in Front Borkumer Str. an beiden Seiten mehrere Sperlinge, sowie am gesamten Block zahlreiche Sperlinge unter Dachrinne verteilt // siehe Borkumer Str.25A _ Mauersegler
","Achtung Sanierung ab Juli 15 // UNB verständigt von Fütterungseinflügen am 29.6., an Gutachter Kartierungdaten geschickt 4.5. und erneut von Fütterungseinflügen unterrichtet ebenfalls 29.6.15",Borkumer Str. 25-27,"Borkumer Str. 25-27, 14199, Berlin, Deutschland","Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707592, 13.2983211, 0.0)",52.4707592,13.2983211,0.0
1360,Wilmersdorf,1,1,14199,1,0,Berlin,0,1,Borkumer Str. 25 A,0,1,,0,0,08.06.2012,0,,"2015 Ende Juni täglich ab 26.6. Fütterungseinflüge der Mauersegler gesichtet, weitere Kontrolle, da Einrüstung für Juli geplant. Außerdem Sperlingseinflüge mehrfache Stellen Giebelwand Borkumer Str., über den ganzen Block hinweg (25, 25a,27) an verschiedenen Stellen Dachrinne und Dachgauben

2012, 2014: links von Haustür an kleinem Mauervorsprung/Dachrinne 1x Mauersegler
","Achtung Sanierung ab Juli 15 // UNB verständigt von Fütterungseinflügen am 29.6., an Gutachter Kartierungsdaten geschickt 4.5. und erneut von Fütterungseinflügen unterrichtet ebenfalls 29.6.15",Borkumer Str. 25 A,"Borkumer Str. 25 A, 14199, Berlin, Deutschland","Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4707592, 13.2983211, 0.0)",52.4707592,13.2983211,0.0
1362,Wilmersdorf,1,0,14199,0,0,Berlin,0,0,Borkumer Str. 24/ Harlinger Str. 6,0,0,,0,0,08.07.2014,0,,"2014: direkt an Ecke unter Dachrinne 1x Mauersegler
",,Borkumer Str. 24,"Borkumer Str. 24, 14199, Berlin, Deutschland","24, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.4706923, 13.2992858, 0.0)",52.4706923,13.2992858,0.0
1273,Wilmersdorf,1,1,14199,1,0,Berlin,0,0,"Borkumer Str. 13,13a,15",0,0,,0,0,6.6.2014 00:00:00,0,,"2015 Keine Mauersegler mehr an Nr 15, Anfang bis Mitte Juni noch vergebliche Anflüge an alte Niststätte, keine Anflüge an Ersatz (2 Koloniekästen rückseitige Giebelwand, hier teilweise Sperlinge)
2014 wie am Block 9,9a,11 mehrere Sperlinge am Giebel Front Borkumer und sonst verteilt unter Dachrinne, an Dachgauben.1x Mauersegler rechts von Haustür an Nr. 15 am Mauervorsprung, Sperlinge links","Sanierung 2014/2015 Gutachter hat Kartierungsdaten, Ersatz an rückwärtiger Giebelwand 2 Koloniekästen.",Borkumer Str. 13,"Borkumer Str. 13, 14199, Berlin, Deutschland","13, Borkumer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","(52.470232, 13.3006916, 0.0)",52.470232,13.3006916,0.0
442,Wilmersdorf,0,0,14097,1,0,Berlin,0,0,Borkumer Str. 13,0,0,,0,0,1.6.2009 00:00:00,0,,"1x Sperlinge an rechter Hausgrenze, unter Dachrinne an Fallrohrnähe",,Borkumer Str. 13,"Borkumer Str. 13, 14097, Berlin, Deutschland","Borkumer Straße, Spandau, 13581, Deutschland","(52.5325392, 13.194984, 0.0)",52.5325392,13.194984,0.0
441,Wilmersdorf,0,0,14097,1,0,Berlin,0,0,Borkumer Str. 12,0,0,Foto,0,0,18.4.2009 00:00:00,0,,"Sperlinge an linker Hausgrenze/Fallrohr und am Giebel 2x
Foto",,Borkumer Str. 12,"Borkumer Str. 12, 14097, Berlin, Deutschland","Borkumer Straße, Spandau, 13581, Deutschland","(52.5325392, 13.194984, 0.0)",52.5325392,13.194984,0.0
654,Steglitz,1,1,12249,1,0,Berlin,0,1,Boraweg 1-3/Mühlenstr. 63,0,0,,0,0,1.7.2009 00:00:00,0,,"2020-02: Online-Formular Meldung am 27.02.2020: Unter den Dachziegeln sind zahlreiche Sperlinge, die bereits Nistmaterial eintragen. Die Häuser zur Gallwitzallee wurden bereits teilsaniert, vermutlich folgen die Anbauten ebenfalls zeitnah. Fotos (inkl Vogeleinflug) kann ich zur Verfügung stellen

2009: Mauersegler  1 Niststätte (Einflüge 24.7.09 sowie Anflüge gesichtet); Sperlinge durch Mieter gesichtet, Dachgiebel Haus Mühlenstr./Borastr.// 7.Ziegel von oben rechts zur Mühlenstr.",Gefahr von Sanierung,Boraweg 1-3,"Boraweg 1-3, 12249, Berlin, Deutschland","Boraweg, Lankwitz, Berlin, 12249, Deutschland","(52.4325873, 13.3471252, 0.0)",52.4325873,13.3471252,0.0
1748,Steglitz,0,0,12207,1,0,Berlin,0,0,Boothstraße 1-1h,0,0,Foto,0,0,31.1.2019,0,,"31.1.19: Div. Sperlingsnester/Einflüge im rechten Seitenflügel unter der Dachkante des Gebäudeteils gesehen von der Straßenfront Jungfernstieg (Reihenhäuser). Von dort aus gut zu sehen (das Foto ist dort aufgenommen)! . 
Hinweis: Die Hausnr. der Gebäude sind an der Ecke Boothstr. angebracht!",,Boothstraße 1-1h,"Boothstraße 1-1h, 12207, Berlin, Deutschland","Boothstraße, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12207, Deutschland","(52.4342106, 13.3257474, 0.0)",52.4342106,13.3257474,0.0
1016,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Bonner Str. 7-14,1,0,,0,0,30.5.2012 00:00:00,1,,"2012 starke Fassadenbegrünung, viele Sperlinge, auch Grünfinken und Stare",Fassadenbegrünung stark,Bonner Str. 7-14,"Bonner Str. 7-14, 14197, Berlin, Deutschland","Bonner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4679244, 13.313653, 0.0)",52.4679244,13.313653,0.0
903,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Bonner Str. 7-14,1,0,,0,0,30.5.2012 00:00:00,1,,"2012 starke Fassadenbegrünung, viele Sperlinge, auch Grünfinken und Stare",Fassadenbegrünung,Bonner Str. 7-14,"Bonner Str. 7-14, 14197, Berlin, Deutschland","Bonner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4679244, 13.313653, 0.0)",52.4679244,13.313653,0.0
904,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,"Bonner Str. 1a,2",1,0,,0,0,30.5.2012 00:00:00,1,,"2012 starke Fassadenbegrünung, viele Sperlinge, auch Grünfinken und Stare",Fassadenbegrünung,Bonner Str. 1a,"Bonner Str. 1a, 14197, Berlin, Deutschland","1a, Bonner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4674482, 13.3140087, 0.0)",52.4674482,13.3140087,0.0
1573,Reinickendorf,1,1,13469,1,0,Berlin,0,0,Bondickstraße 14 / Königin-Luise-Kirche,0,1,,1,0,,0,,"2016: Melderin namentlich, aber ohne sonstige KOntaktangaben:
""seit der Dach- und Turmsanierung an der Königin Luise Kirche  - die Arbeiten begannen letztes Jahr und sind noch im Gange - sehe ich keine Mauersegler und Schwalben mehr. Auch die Anzahl an Fledermäusen ist geringer geworden.
Ich habe dies soeben per Emailformular dem Umweltamt Reinickendorf mitgeteilt."" ",,Bondickstraße 14 ,"Bondickstraße 14 , 13469, Berlin, Deutschland","Königin-Luise-Kirche, 14, Bondickstraße, Waidmannslust, Reinickendorf, 13469, Deutschland","(52.60408015, 13.313541163949996, 0.0)",52.60408015,13.313541163949996,0.0
1677,Tempelhof,0,0,12101,0,0,Berlin,1,0,"Boelckestr. 58-60, Tempelherren-Grundschule",1,0,,0,0,26.05.2018,0,,"Tempelherren-Grundschule

05-18: Westfassade: Kotspuren (Foto1), Schwalbennester im Relief? Südfassade: Weinbewuchs, viele Kotspuren, Einflug Star beobachtet, Falke kreist über dem Schulgebäude, aber Turm-Einflugmöglichkeiten vergittert","Schulsanierung: Gesamtsanierung (2022-2025), Fenster (2016-2019)",Boelckestr. 58-60,"Boelckestr. 58-60, 12101, Berlin, Deutschland","58;60, Boelckestraße, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland","(52.4781863, 13.3759221, 0.0)",52.4781863,13.3759221,0.0
