ID,Bezirk,Mauersegler,Kontrolle,PLZ,Sperling,Ersatz,Ort,Schwalbe,Wichtig,Strasse,Star,Sanierung,Anhang,Fledermaus,Verloren,Erstbeobachtung,Andere,Melder,Beschreibung,Besonderes
988,Wilmersdorf,1,0,10713,1,0,Berlin,0,0,Sigmaringer Str. 37/36,0,0,,0,0,19.6.2012 00:00:00,0,,"2012 Vorderfront, an Hausgrenze 36/37 eher zur 37 gehörend, Mauernische mit 2 Fallrohren, oben am Ende beim Eingang Dachrinne 1x Mauersegler, des weiteren 4x Sperlinge über die Etagen in der Fallrohrnische verteilt",
989,Wilmersdorf,0,0,10713,1,0,Berlin,0,0,Sigmaringer Str. 35/34,0,0,,0,0,27.6.2012 00:00:00,0,,2012 an rechter Hausgrenze zur 34 Fallrohreingang oben Sperlinge,
1117,Steglitz,1,0,12167,0,0,Berlin,0,0,Siemensstr. 44,0,0,,0,0,21.6.2013 00:00:00,0,,"2013: 1x Mauersegler strassenseitig, Dachgeschoßaufbau, re. Ecke unter oberster Dachrinne",
1623,Steglitz,0,0,12247,1,0,Berlin ,0,0,Siemensstr. 27,0,0,,0,0,20.04.2017,0,,"2017: Diverse Sperlingsnester (deutlich erkennbares Nistmaterial) plus Einflüge am Gebäude hinter Metallverbledungen. Nicht nur ganz oben, sondern auch an den unteren Metallverblendungen.",
1130,Steglitz,0,0,12247,1,0,Berlin,0,0,Siemensstr. 18,0,0,,0,0,6.6.2013 00:00:00,0,,"2013: 2x Sperlinge unter Dachverblendung am Gewerbegebäude, strassenseitig rechte Gebäudeseite",
1054,Schöneberg,1,1,12101,1,0,Berlin,0,0,"Siegertweg 4,6",0,0,,0,0,24.6.2012 00:00:00,0,,"2012 Mauersegleranflüge auf Dachrinne, jeweils Sperlinge unter Dachrinne",
1055,Schöneberg,0,0,12101,1,0,Berlin,0,0,Siegertweg 14,0,0,,0,0,24.6.2012 00:00:00,0,,2012 2x unter Dachrinne Sperlinge,
1617,Steglitz - Zehlendorf Ortsteil: Lankwitz,0,0,12247,1,0,Berlin,0,0,Sibyllenstraße 17/19,0,0,Fotos,0,0,17.3.2017,0,,"Nr. 17:
Strassenseitig an linker und rechter Gebäudeecke Sperlingseinflüge mit Nistmaterial. Kotspuren erkennbar unter Metallverblendung des Daches.
Hofseitig unter der Dachrinne linke Gebäudeseite (zur Ecke hin) deutliche Kotspuren sichtbar. Sperlinge und/oder Mauersegler.
Nr. 19:
unter Metallverblendung des Daches an mehreren Stellen Kotspuren sichtbar an rechter Gebäudeseitenfront sowie hofseitig.",
1637,Steglitz-Zehlendorf,1,0,12247,0,0,Berlin,0,0,Sibyllenstr. 4,0,0,Foto,0,0,06.07.2017,0,,Einflug von Mauersegler an linker Gebäudeseite hin zum Nachbargebäude hinter dem Fallrohr unter der Dachrinne. Niesche gut erkennbar.,
1685,Steglitz Langwitz,1,0,12249,1,0,Berlin,0,0,"Seydlitzstr. 30-34, Paul-Schneider-Grundschule",0,0,,0,0,27.06.2018,0,,"Paul-Schneider-Grundschule

06-18: sehr viele Spatzen keinen Hinweis auf Nester aber sehr viele Jalousienkästen. Links von der Fassade geht ein Privatweg an der Schule vorbei an dem Wohnhaus Nr. 4 Einflug vom Mauerseglern beobachtet",Schulsanierungsplan: Gesamtsanierung 2022-2026
218,Schöneberg,1,0,12159,1,0,Berlin,0,0,"Sentastr. 4, Ecke Cosimaplatz",0,0,,0,0,31.7.2006 00:00:00,0,,"2006: 1x Mauersegler unter der Dachrinne am  Frontende zur Sentastr., etwa in der Mitte, 2x Sperlinge (1x ca. 20 cm links neben Mauerseglern, 1x Dachrinne Front zum Cosimaplatz)
? In letzter Meldung Cosimaplatz 3 (grenzt an Sentastr. 4 an) Sperlinge.",
234,Schöneberg,0,0,12159,1,0,Berlin,0,0,Semperstr. 3,0,0,,0,0,15.8.2006 00:00:00,0,,2006: 2x Sperlinge unter Dachrinne,
1372,Steglitz,0,0,12169,1,0,Berlin,0,0,Sembritzkystr. 38,0,0,,0,0,04.05.2015,0,,"Sperlingseinflug an re. Geb.Aussenseite zur Ecke der nächsten Querst. Hin. Links unter Dachverblendung 
",
1462,Steglitz,1,0,12169,0,0,Berlin,0,0,Sembritzkystr. 35,0,0,,0,0,20.06.2015,0,,"Deutliche Kotspuren unter Dachrinne auf Höhe des Eingangs, rechts.",
1399,Steglitz,0,0,12169,1,0,Berlin,0,0,Sembritzkistr. 38,0,0,,0,0,04.05.2015,0,,"Sperlingseinflug an re. Geb.Aussenseite zur Ecke der Brinkmannstr hin. Links unter Dachverblendung 
",
1230,Steglitz,0,0,12169,1,0,Berlin,0,0,Sembritzkistr. 29 a+b,1,0,,0,0,18.3.2014 00:00:00,0,,"2015 Spechtloch ist verschlossen. UNB informiert.

2012 Stare im Spechtloch in Fassade zur Sembritzkistraße hin, knapp unter der Dachkante (ggf. auch von Sperlingen genutzt)",
1745,Steglitz,0,0,12169,0,0,Berlin,0,0,Sembritzkistr. 18,0,0,,0,0,02.04.2018,1,,"2018: Nisthilfen unter Dachrinne für Sperlinge, Blaumeisen, kein Einflug",
1129,Steglitz,0,0,12169,1,0,Berlin,0,0,Selerweg 40,0,0,Foto,0,0,23.6.2013 00:00:00,0,,"2013: Sperlinge, Gebäudeseite zur Lauenburger Str. hin, unter Metallverblendung des Daches mind. 2 Nistplätze",
1858,Steglitz,0,0,12169,1,0,Berlin,0,0,Selerweg 31,0,0,,0,0,20.02.20,0,,20.02.20: Lt. Auskunft der Eigentümerin div. Sperlingsnistplätze u.a. im Dachbereich unter den Dachfenstern. ,Interesse an Ansiedlung von Mauerseglern!
755,Steglitz,0,0,12169,1,0,Berlin,0,0,Selerweg 29,0,0,,0,0,13.6.2011 00:00:00,0,,2011 Sperlinge: Sperlingseinflug rechte Hauswandseite zum Hof hin zwischen Gebäude Nr. 29 und 31; im hinteren Bereich unter Dachrinne und vermutlich auch unter Dachziegeln,
1601,Mitte,0,0,13353,0,0,Berlin,1,0,Seestr. 44A,0,0,,0,0,11.07.15,0,,"2015: Intakte natürl. Nester:
2xBalkon3.OgLi",
258,Wilmersdorf,0,0,10709,1,0,Berlin,0,0,Seesener Str. 73,0,0,,0,0,10.6.2007 00:00:00,0,,"altes Haus
2007:1x Sperlinge rechts von Haustür gesehen am oberen Dachrinnenbeginn unter Dachrinne",
1322,Steglitz-Zehl,0,0,12247,1,1,Berlin,0,1,Sedlitzstr. 6 + 8,0,0,,0,0,12.04.2015,0,,"Hofseitig 60(!) künstliche Nisthilfen älteren Datums alle von Sperlingen genutzt mit regen Ein- und Ausflügen. Teilweise Nistmaterial erkennbar.
Von dort aus auch die hofseitigen Nisthilfen am Gebäudes Charlottenstr. 52 zu sehen!",wichtiger Sperlinsstandort: 60 Nisthilfen
1113,Steglitz,1,0,12167,1,0,Berlin,0,0,Sedanstr. 8,0,0,,0,0,20.6.2013 00:00:00,0,,"2013: 2 Nester Mauersegler, 1 Sperlingseinflug strassenseitig, auch 1x Kotspuren unter Dachrinne, strassenseitig",
1242,Steglitz,0,0,12167,1,0,Berlin,0,0,Sedanstr. 42/43,0,0,,0,0,26.4.2014 00:00:00,0,,"2014 linke Seite, Hausgrenze zur 42 am Dach und Fallrohr Sperlinge",
1472,Steglitz,1,0,12167,0,0,Berlin,0,0,Sedanstr. 41,0,0,,0,0,17.7.2015,0,,Mauerseglereinflug unter Dachverblendung an linker Gebäudeseite hin zum Nachbarbebäude.,
1241,Steglitz,1,1,12167,1,0,Berlin,0,0,Sedanstr. 4,0,1,,0,0,26.4.2014 00:00:00,0,,"2015 Kontrolle: 2x Mauersegler (1x unter Holzverkleidung, 1x unter Ziegelverblendung Gaube)
2014 an Giebel unter Verblendung/Ziegeln mehrere Sperlinge wie an Nr. 3",Sanierung in 2014
1096,Steglitz,1,1,12167,1,0,Berlin,0,0,Sedanstr. 3,0,1,,0,0,6.6.2013 00:00:00,1,,"2015: Kontrolle: 2x Mauerseglereinflüge unter Holzverkleidung sowie 2 Einflüge an unterschiedl. Stellen (unter Ziegelverkleidung der Gauben) von wahrsch. Rotschwänzen.
2014 dito und noch mehr Sperlinge am Giebel
2013: 2x Mauersegelr und mehrere Sperlinge unter Dach, und im Fachwerk",Sanierung in 2014
670,Steglitz,0,0,12167,0,0,Berlin,1,0,Sedanstr. 25,0,0,,0,0,20.11.2009 00:00:00,0,,"2014 zerstört, verlorener Nistplatz
2012 dito
2009 3. Etage Schwalben in Balkonnische",
1115,Steglitz,1,0,12167,1,0,Berlin,0,0,Sedanstr. 16,0,0,,0,0,20.6.2013 00:00:00,0,,"2014: dito, dazu Mauersegleranflug:Türmchen ganz oben links; starker Verdacht, da wiederholt ganz dicht angeflogen und abgebremst
2013: Sperlinge Einflüge an 2 Stellen, unter Nischen der Dachaufstockung, teilweise unter den Ziegeln",
1114,Steglitz,1,0,12167,1,0,Berlin,0,0,Sedanstr. 14,0,0,Fotos vorhanden,0,0,20.6.2013 00:00:00,0,,"2018: Kotspuren an Gebäudeseite zur Goebenstr. noch vorhanden!

2013: Sperlinge, ggf. auch Mauersegler, 1x Kotspuren unter Dachrinne am linken Seitengebäude",
603,Kreuzberg,0,0,10965,1,0,Berlin,0,0,Schwiebusser 10/11 //Fidicinstr. 13/14,0,0,Foto 35,0,0,30.6.2010 00:00:00,0,,"2010 die sog. Fidicin-Höfe, hier findet man eine kleine Brandmauer und Fassadenbegrünung, viele Sperlinge an Brandmauer, am Dachbereich
Foto 35","Brandmauer, Fassadenbegrünung."
1656,Tempelhof-Schöneberg,0,0,12161,1,0,Berlin,0,0,Schwalbacher Str. 3-4 Rheingau-Gymnasium,0,0,Foto,0,0,26.04.2018,0,,2018: 1. Regenrinne im oberen Stockwerk der Sporthalle (Seitenflügel Homuthstr.): Ein- und relativ schneller Ausflug Sperling,"Rheingau-Gymnasium: Schulsanierung: Schulgebäude Fenster/Fassade, bereits 2016-2017, Sporthalle: keine Zeitangabe im Schulsanierungsplan"
474,Schöneberg,0,0,10781,1,0,Berlin,0,0,Schwäbische Str. 6A / 7,0,0,,0,0,29.6.2009 00:00:00,0,,"3x Sperlinge in Fallrohrnische in Höhe 1., 2. und 3. Etage",
473,Schöneberg,0,0,10781,1,0,Berlin,0,0,"Schwäbische Str. 5-8, Schule",0,0,"alt, Schule",0,0,26.6.2009 00:00:00,0,,"Anflüge, Sperlingsverkehr",
614,Schöneberg,1,0,10823,1,0,Berlin,0,1,Schwäbische 13/ Grunewald 20,0,0,"Skizze, Foto",0,0,8.6.2010 00:00:00,0,,"2010 vom Haus Schwäb.Str. 13 einsehbare Brandmauer, teilweise verputzt, auf der rechten Seite mit vielen löchern, dort 7x Sperlinge gesehen - siehe Foto. Die Brandmauer müsste zum Hinterhaus der Grunewaldstr. 20 gehören. Links in Linie vom Hauseingang Schwäb. Str. 13 - siehe Skizze - unter Metallverblendung an der Ecke 1x Sperlinge. Sehr viele Mauersegleranflüge in der Gegend",Brandmauer
951,Steglitz,1,0,12165,1,1,Berlin,0,0,Schützenstr. 7,0,0,,0,0,9.7.2012 00:00:00,0,,"2014 dito
2012 Ersatzmaßnahmen Schweglerkästen, belegt mit Mauerseglern und Sperlingen",
946,Steglitz,0,0,12169,0,0,Berlin,0,0,Schützenstr. 54 /Albrechtstr. 12,0,0,,0,0,9.7.2012 00:00:00,0,,"2012 siehe Albrechtstr. 12/ Schützenstr. 54
2012 direkt über Haustür über Fenster 2. Etage hinter Stuck Mauersegler,linke hausgrenze zur 13 linke Fensterfront Stuck 2. Etage Mauersegler, dito 1. Etage Sperlinge, Sperlinge zahlreich in Stuck über Fenstern, Fledermausausflug! Positon konnt ich nciht genau sehen.",
1524,Mitte,1,0,10117,0,0,Berlin,0,0,Schützenstr. 5,0,0,,0,0,18.6.15,0,,"2015 1 x Mauersegler //freistehende Seitenwand von der Friedrichstr. gut einzusehen am linken Gebäudeteil, rechte Ecke Rand Fallrohr Dachrinne Mauer",
1349,Steglitz-Zehl,1,1,12165,1,0,Berlin,0,0,Schützenstr. 10,0,0,,0,0,15.04.2015,0,,"1 Nest hinter dem Fallrohr links am Gebäude auf ca. 4m Höhe sowie mehrere Einflüge in Holzverblendung des Daches.
Ggf. auch Standort für Mauersegler.",
145,Pankow,0,0,13187,1,0,Berlin,0,0,Schulzestr. 2,0,0,,0,0,28.4.2006 00:00:00,0,,2006: 3x Sperlinge links von Haustür an / in Dachsims-Verzierungen/Stuck,
1718,Reinickendorf,0,0,13507,1,0,Berlin,0,0,Schulstraße 13,0,0,,1,0,1..4.18,0,,2018:Haussperling Hinterhaus. Vermutlich auch Fledermäuse unter dem Dach,Anwohnermeldung
1724,Charlottenburg-Wilmersdorf,1,0,10715,0,1,Berlin,0,0,Schrammstr. 5,0,0,,0,0,04.06.18,0,,2018: 2x Mauersegler in Nistkästen direkt unter Dach links von Haustür.,
1721,Charlottenburg-Wilmersdorf,1,0,10715,0,1,Berlin,0,0,Schrammstr. 5,0,0,,0,0,1.6.18,0,,2018:2 Mauersegler in Nistkästen  direkt unter dem Dach links von Eingangstür.,
138,Steglitz,0,0,14195,1,0,Berlin,0,0,Schorlemerallee1,0,0,,0,0,4.8.2005 00:00:00,0,,"Eckhaus zum Breitenbachplatz 18, Nachkriegsfassade
2010 auch am Fallrohr Höhe 2- Etage Sperlinge Knick/Mauereingang
2005: 1x Sperlinge unter Verblendung Dach am Fallrohr an der Hausgrenze zum Breitenbachplatz 18 (dieses Haus gehört zu Charlottenburg-Wilmersdorf)",
971,Steglitz,1,0,14165,1,0,Berlin,0,0,Schönower Str. 8 (Droste-Hülshoff-Gymnasium),0,1,Protokoll mit Fotos,0,0,07.07.2006,1,,"Sanierung: Droste-Hülshoff-Gymnasium

2019-05/06: am Gebäude an zahlreichen Stellen Vogelkot und alte Nester (Fotos)
Einflüge Sperlinge, Mauersegler kreisend über dem Gebäude, Taube, möglicherweise Schwalbennest


Altdaten, in 2012: Straßenfront unter dem Dach am linken Gebäudeteil (Fachwerk), mind. 3 Nistplätze Mauersegler, Einflüge: 1.(1), 2.(2), 3.(1)",Gesamtsanierung 2023
1448,Steglitz,1,1,14165,0,0,Berlin,0,0,"Schönower Str. 3, Gartenhaus",0,0,,0,0,1.7.2005,0,,"2005,2012 Gartenhaus an der Giebelslspitze 1x Mauersegler
","Haus alt, Kontrolle!"
685,Steglitz,1,1,12157,0,0,Berlin,0,1,Schönhauser Str.16/Lauenburger 34..,0,0,,0,0,3.6.2010 00:00:00,0,,"2010 es handelt sich um den kompletten Häuserblock der Straßen: Kniephofstr.14, Schönhauser Str.16, Lauenburger Str.34 und Friedrichsruherstr.46
gesamter Gebäudeblock, Außen- und Hofseite; Hinweis über Anwohnerin:  Hinweis über große Zahl an Mauerseglern im Hofbereich (nicht ohne Schlüssel zugänglich!) von Bewohnerin (hat im Mai 2010 Kontakt mit uns aufgenommen), . Zahlreiche Anflüge + 4 Einflüge hofseitig an östlicher und nordöstlicher Gebäudeseite unter den Dachrinnen. Skizzevorhanden .",
1668,"Steglitz-Zehlendorf, Lichtenrade",0,0,12157,1,0,Berlin,0,0,Schönhauser Str. 20A,0,0,,0,0,04.05.2018,0,,"2019-05: keine Beobachtungen von Gebäudebrütern

2018-05: Mauerseglerersatzkästen besetzt mit 3 Sperlingsnestern",
662,Steglitz,1,1,12169,0,1,Berlin,0,0,Schönhauser Str. 16B,0,1,,0,0,1.7.2005 00:00:00,0,,"2012 Ersatzmaßnahmen
2010 dito, 2011 dito
2009: Über dem 4.Stockwerk unter der Dachrinne wurden 5 Einflüge von Mauerseglern beobachtet,Trupps v. 20 Tieren in der Umgeb. (schon 2005 und 2008), Sperlinge auch vorhanden",
527,Steglitz,1,0,12161,0,0,Berlin,0,0,Schöneberger/Holsteinische/Peschke,0,0,,0,0,14.6.2010 00:00:00,0,,"sehr viele Anflüge in das Hofkarree, leider konnte ich von der Str. Schöneberger 10 nur einen sehr kleinen Teil einsehen und keinen Einflug an den Stellen sehen, die ich überprüfen konnt.
siehe auch Peschke und Holsteinische",
524,Steglitz,0,0,12161,1,0,Berlin,0,0,Schöneberger Str. 9,1,0,,0,0,14.6.2010 00:00:00,0,,"Renovierungsbedürftige Fassade,an rechter Hausseite mehrere Sperlinge unter Dachrinne, verteilt
2011 wie 2010:Renovierungsbedürftige Fassade, Sperlinge am Giebel an der rechten Hausseite unter Ziegeln mehrere Einflugstellen,  überall viele Stare, sammeln sich in Nähe Giebel und Balkon in 3. Etage auf rechter Seite. In Nr. 10 kann man in den Hof gehen, der Hof ist stark begrünt und auf der Hoffseite hat Nr. 10 eine starke Fassadenbegrünung mit vielen Vögeln -Sperlinge, Grünfinken","Renovierungsbedürftige Fassade, Fassadenbegrünung"
1089,Steglitz,1,1,12161,1,0,Berlin,1,0,Schöneberger Str. 7a/ Ecke Feuerbachstr.,0,0,,0,0,8.7.2013 00:00:00,0,,"2013: sehr viele Anflüge von Mauerseglern; Anflug Mehlschwalbe am Balkon oben rechts an der Eckfront (über Bar Punta), das Nest wurde anscheinend entfernt. Sperlinge am Haus
""","renovierungsbedürftige Fassade, Kontrolle"
723,Steglitz,0,0,12161,1,0,Berlin,0,0,Schöneberger Str. 5,0,0,,0,0,15.9.2010 00:00:00,0,,"2010 Sperlinge: am rechten Seitengiebel, Hausgrenze zur Nr. 4, an Lücken in Wand, und unter Ziegeln mehrere Sperlinge",
722,Steglitz,0,1,12161,1,0,Berlin,0,0,Schöneberger Str. 4,0,1,,0,0,15.9.2010 00:00:00,0,,"2013 Saniertes Haus, Sperlinge links unter Dachrinne
2011 Viele Sperlinge verteilt an Ziegeln über Dachrinne und unter Dachrinne
2010 Sperlinge: linke Hausseite an Ziege und Dachrinne mehrere Sperlinge","saniertes Haus, Kontrolle"
819,Steglitz,0,0,12161,0,0,Berlin,1,0,Schöneberger Str. 14,0,0,,0,0,25.6.2011 00:00:00,0,,"2019-06: Unterster Balkon linke Seite, Mehlschwalbennest am Knick in Fallrohr.
Balkon darüber: Evtl. entferntes Mehlschwalbennest zwischen Fallrohr und Balkon darüber

2011 rechte Balkonfront 2. Etage Balkon Mehlschwalben",
525,Steglitz,0,0,12161,1,0,Berlin,0,0,Schöneberger Str. 10,1,0,,0,0,14.6.2010 00:00:00,1,,"Renovierungsbedürftige Fassade, Sperlinge am Giebel an der rechten Hausseite unter Ziegeln mehrere Einflugstellen,  überall viele Stare, sammeln sich in Nähe Giebel und Balkon in 3. Etage auf rechter Seite. In Nr. 10 kann man in den Hof gehen, der Hof ist stark begrünt und auf der Hoffseite hat Nr. 10 eine starke Fassadenbegrünung mit vielen Vögeln -Sperlinge, Grünfinken","renovierungsbedürftig, Fassadenbegrünung im Hof"
1432,Wilmersdorf,0,0,10715,1,0,Berlin,0,0,"Schoelerpark, Straße am Schoelerpark 10",0,0,,0,0,22.04.2015,0,,"2015: Haustür von Nr. 10 ist 90 Grad zur Straße am Schoelerpark, hier mit Stehen vor Haustür gesehen an linker freistehender Hausecke und Dachrinne 1x Sperlinge. Viele Sperlinge halten sich hier auf",
1633,Steglitz,1,0,12161,0,0,Berlin,0,0,Schmiljanstraße 21,0,0,,0,0,10.06.2017,0,,Einflug hinter der Regenrinne des Fallrohres unterhalb der 1. Ziegelverblendung,
1498,Schöneberg,0,1,12161,1,0,Berlin,0,0,Schmiljanstr. 27-28,0,1,,0,0,1.7.2013,0,,"2013: Sperlingseinflug rechte Hausseite in Front zur Straße, dort an Ecke Haus/Seitengiebel. Viele Sperlinge auf dem Dach zu sehen und am Haus.","Altes Haus mit kaputter Fassade. Einrüstung Ende Juli 15, Meldung an UNB Schöneberg am 31.7.15, Nachfrage am 19.8.15"
1164,Schöneberg,0,1,12161,1,0,Berlin,0,0,Schmiljanstr. 23,0,0,,0,0,6.6.2013 00:00:00,0,,2013 5x Sperlinge verteilt am Haus unter Dachrinne,"Altes Haus, Sanierungsbedarf"
1165,Schöneberg,1,0,12161,1,0,Berlin,0,0,Schmiljanstr. 21/ Ecke Handjerystr.,0,0,"Foto, Skizze",0,0,6.6.2013 00:00:00,0,,"2013 alles in Front Handjerystr: 1x Mauersegler  unter Dachrinne an der Ecke des Zusammenlaufs der beiden Giebel in Front Schmiljan und in Front Handjery, 3x Sperlinge an der 3. Etage unter Dachrinne über Fenstern des Vorbaus, gleiche Höhe wie Segle, 1x Sperlinge unter Dachrinne rechte Hausseite in Front Handjery, dort viele Anflüge",
1247,Schöneberg,0,0,12161,1,0,Berlin,0,0,Schmiljanstr. 1,0,0,,0,0,14.6.2014 00:00:00,0,,"2014 Haus freistehend, rechte hausgrenze oben an Fallrohr/Dachrinne Sperlinge","altes Haus, Sanierung sicher möglich"
261,Schöneberg,0,0,12159,1,0,Berlin,0,0,Schmargendorfer Str. 23/23a,0,0,,0,0,14.6.2007 00:00:00,0,,"2007: Toreinfahrt, Weg, an Wegbiegung befindliche Gebäudeecke, dort links und rechts neben Fenster 2x Sperlinge",
1163,Wilmersdorf,1,0,10625,0,0,Berlin,0,0,Schlüterstr. 69/Ecke Pestalozzi,0,0,,0,0,1.7.2013 00:00:00,0,,2013 Mauersegler direkt unter Dachrinne an Ecke zur Pestalozzistr. 1x,
177,Wilmersdorf,0,0,10625,1,0,Berlin,0,0,"Schlüterstr. 62 (Seniorenheim), Ecke Kant",0,0,,0,0,3.7.2006 00:00:00,0,,"2006: 3x Sperlinge alle unter Metallverblendungen (2x unter Balkonbrüstung 3. Etage, 1x 4. Etage) alle in Front zur Schlüterstr.
(in 4. Etage auch viele Anfüge von Mauerseglern, aber kein Reingehen gesehen)",
1568,Wilmersdorf,1,0,10629,1,1,Berlin,0,0,Schlüterstr. 49 o. 50,0,0,,0,0,28.06.16,0,,"2016: Einbausteine hofseitig 4x Mauersegler, 1x Sperlinge, sichtbar vom Hof Hotel Mondial, Kurfürstendamm 46, von dort leider die Hausnummer in der Schlüterstr. nicht genau feststellbar.",
148,Wilmersdorf,0,0,10707,1,0,Berlin,0,0,Schlüterstr. 41,0,0,,0,0,14.5.2006 00:00:00,0,,"2006: 3x Sperlinge in Jalousiekästen: 4. Etage linke Seite von Haustür aus gesehen, 1., 2. und 3 Fenster von linker Hausgrenze.",
1566,Wilmersdorf,0,0,10629,1,0,Berlin,0,0,Schlüterstr. 38,0,0,Fotos vorhanden,0,0,"28.06,16",1,,"2016:Hofseite, gesamte Hausfronten die den Hof links und rechts begrenzen stark begrünt, Sperlinge halten sich auf. Kotspuren links und rechts an Dachrinne. Hausrotschwanz gesehen, Einflugstelle konnte nicht gesehen werden. Stare ebenfalls präsent.",
1059,Steglitz,1,0,12163,1,0,Berlin,0,0,"Schloßstr. 90, Gartenhaus",0,0,Skizze und Foto vorhanden,0,0,1.7.2013 00:00:00,0,,"2013: einsehbar von Hofseite bzw.Treppenhaus der Düppelstr. 40, siehe dort, Ziegelbrandmauer mit Löchern, dort 2x Mauersegler, einmal rechte Seite in Höhe des Giebelabschlusses in Loch und 1x linke Seite oben Richtung Dachabschluss, außerdem viele Sperlinge in der Mauer","Haus sieht frisch gemalert aus, Brandmauer wurde so gelassen,"
1061,Steglitz,1,0,12163,1,0,Berlin,0,0,"Schloßstr. 88, Rückfront und Gartenhaus",0,0,"Skizze und Fotos,",0,0,1.7.2013 00:00:00,0,,"2013: einsehbar von Hofseite bzw.Treppenhaus der Düppelstr. 40, siehe dort, man kann viele Mauersegleranflüge und Sperlingsverkehr sehen, genauere Positionierung wg. schlechterer Einsehbarkeit nicht möglich Mauersegler angeflogen und verschwunden geblieben",
1162,Wilmersdorf,0,0,14059,1,0,Berlin,0,0,Schloßstr. 70 (Sammlung Scharf-Gerstenberg),0,0,,0,0,1.6.2013 00:00:00,0,,2013 mehrere Sperlinge im Stuck am Hause,
823,Steglitz,0,0,12163,1,0,Berlin,0,0,Schloßstr. 6 / Ecke Markel,0,0,,0,0,30.6.2011 00:00:00,0,,2011 Sperlinge unter Dachziegeln auf Dach,
1425,Steglitz,1,0,12165,1,0,Berlin,0,0,Schloßstr. 51/52,0,0,,0,0,26.06.2014,0,,"2014: zahlreiche Sperlinge hofseitig, Verblendung/Dachrinne, besonders an Nr.52 an einer Einrückung Gebäude, hier auch an Ecke unter Dachrinne 1x Mauersegler, ehe auch Skizze Wulff-Schloßstr., einsehbar vom Durchgang an Wulffstr. 7
",
1424,Steglitz,1,0,12165,1,0,Berlin,0,0,Schloßstr. 49/50,0,0,,0,0,26.06.2014,1,,"2014: hofseitig, einsehbar vom Durchgang Wulffstr. 7(ist von Schloßstrassenseite verschlossen), halbrunder Mauervorsprung mit Balkon darüber, linke Seite am Mauervorsprung Begrenzung zum Balkon 1x Mauersegler. Viele Sperlinge am Haus, ebenfalls am Mauervorsprung, Dachrinne und in der Fassadenbegrünung, hier auch Grünfinken,siehe auch Skizze Wulff-Schloßstr.
",
1310,Steglitz,0,0,12165,1,0,Berlin,0,0,Schloßstr. 49/ Grenzburgstr.,0,0,,0,0,26.6.2014 00:00:00,0,,2014: in Front zur Schloßstr und Grenzburgstr am Giebel und Dachrinne Sperlinge,
1423,Steglitz,0,0,12165,1,0,Berlin,0,0,Schloßstr. 48A /Ecke Grenzburg,0,0,,0,0,26.06.2014,0,,"2014: 5x Sperlinge verteilt an Giebelstruktur und unter unter der Dachrinne in Front zur Schloß- sowie zur Grenzburgstr., Haus geht in die Grenzburgstraße weit rein und grenzt dort an Nr.5
",
1071,Steglitz,0,0,12163,1,0,Berlin,0,0,Schloßstr. 14 Ecke Schildhorn,0,0,,0,0,15.6.2013 00:00:00,0,,"2013: Boulevard und Schloß, Gebäude saniert, etliche Sperlinge in Front zur Schildhornstr. In Spalte/kl. Vorsprung 1 und 2 Etage",
1069,Steglitz,0,1,12163,1,0,Berlin,0,0,Schloßstr. 113,0,0,,0,0,28.6.2013 00:00:00,0,,"2013: hofseitig Sperlinge 2x unter Dachrinne, Durchgang zum Hof Eingang Berliner Bank nr 114 bzw von Florastr. Aus über Parkplatz
in 2013 Vorderfront revoviert,UNB verständigt.",
1720,Pankow,1,0,10437,1,0,Berlin,0,0,Schliemannstr. 40,0,0,,0,0,20.3.18,0,,"2018: Sperlinge und Mauersegler in Einbaunistkästen, die bei der Haussanierung geschaffen wurden als Ersatz. Niststätten seit vielen Jahren.
",Anwohnermeldung
1546,,0,0,15569,0,0,Woltersdorf bei Er,0,0,Schleusenstr. 35a,0,0,,0,0,04.06.2016,0,,"2016: 4x Sperlinge unter Dachrinnenstück an linker und rechter Hausseite, sehr viele Sperlinge am Haus, auf dem Giebel, sicherlich noch mehr Niststätten",
1545,,0,0,15569,0,0,Woltersdorf bei Er,0,0,Schleusenstr. 33,0,0,,0,0,04.06.2016,0,,2016: 5x Sperlinge über Dachrinne/Ziegelabschluss verteilt über Hausbreite,
288,Wilmersdorf,1,1,14197,0,0,Berlin,0,0,Schlangenbader Str. 94/Ecke Nauheimer,0,0,,0,0,14.7.2007 00:00:00,0,,"2007: Hofseite: 1x Mauersegler unter Dachrinne, Position über erstem Fenster von links von Ecke aus gesehen
Strassenseite: Mauersegler: Deutliche Rufe aus dem Eckbereich Dachrinne gehört, und viele Anflüge gesehen, aber leider keinen Einflug.",
287,Wilmersdorf,0,0,14197,1,0,Berlin,1,0,Schlangenbader Str. 91,0,0,,0,0,14.7.2007 00:00:00,0,,"2007: 1x Sperlinge unter Dachrinne etwa Mitte der Seitenwand des Hausvorsprungs (90° zur Strasse), dort ebenso am Dachgebälk 1x Mehlschwalben",
582,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Schlangenbader Str. 88/89,0,0,,0,0,7.7.2010 00:00:00,0,,2010 4 Sperlingseinflüge verteilt unter Dachrinne,
